run_id,parameter_set_equivalence_family_id,parameter_set_equivalence_family_sha256,parameter_set_equivalence_family_size,parameter_set_id,parameter_identity_sha256,parameter_schema_version,parameter_grid_sha256,parameter_grid_ordinal,profile,rank,search_rank,requested_search_member,search_space_member,reference_roles_json,historic_reference_json,completion_index,completion_elapsed_seconds,search_fraction,global_ordinal,label,layout_type,status,iou,left_error_px,top_error_px,right_error_px,bottom_error_px,edge_error_mean_px,edge_error_maximum_px,elapsed_ms,approved_bbox_json,predicted_bbox_json,parameters_json,error_type,error_message,result_json,page_json
run-20260902-194555,156ff0241cc1,156ff0241cc1e5ca2f203bc3df453bff6cd5caf28ed423daf1689a0c3c2e07e3,1,156ff0241cc1,38b21a2c6946890600ec97767ca82efb037b400c558f9b33ac608db8fd013b43,1,,,baseline,1,,0,1,"[""baseline""]",{},,,,1,ordinary_two_page_spread,two_page_spread,ok,0.97512003,23,0,4,2,7.25,23,1381.214,"[125, 56, 1289, 967]","[102, 56, 1285, 969]","{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15}",,,"{""legacy_parameter_set_id"":""156ff0241cc1"",""parameter_grid_ordinal"":null,""parameter_grid_sha256"":null,""parameter_identity_schema_version"":""1"",""parameter_identity_sha256"":""38b21a2c6946890600ec97767ca82efb037b400c558f9b33ac608db8fd013b43"",""parameter_schema_version"":""1"",""parameter_set_equivalence_family_id"":""156ff0241cc1"",""parameter_set_equivalence_family_sha256"":""156ff0241cc1e5ca2f203bc3df453bff6cd5caf28ed423daf1689a0c3c2e07e3"",""parameter_set_equivalence_family_size"":1,""parameter_set_id"":""156ff0241cc1"",""parameters"":{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15},""profile"":""baseline"",""rank"":1,""reference_roles"":[""baseline""],""requested_search_member"":false,""run_id"":""run-20260902-194555"",""search_space_member"":true,""summary"":{""elapsed_ms_total"":3118.044,""failure_count"":0,""mean_edge_error_px"":7.05,""mean_iou"":0.97426655,""mean_iou_success"":0.97426655,""minimum_iou"":0.9638127,""page_count"":5,""stddev_iou"":0.01026178,""success_count"":5,""wall_ms"":3119.328}}","{""approved_bbox"":[125,56,1289,967],""candidate"":{""authors"":null,""bbox"":[102,56,1285,969],""confidence"":0.805884250544785,""corners"":[[102.0,56.0],[1280.78515625,56.0],[1284.575439453125,968.7323608398438],[102.0,964.405029296875]],""detector_name"":"""",""diagnostics"":{""area_fraction"":0.7889662347060025,""available_child_candidates"":4,""child_calibrations"":{""adaptive_multi_scale_radial_edge"":{""parameter_set_id"":""21ea516c3c5a"",""parameters"":{""coarse_angle_step_degrees"":2.0454545454545454,""maximum_refined_sides"":3,""refined_angle_step_degrees"":0.35,""side_assignment_tolerance_fraction"":0.0075,""weak_side_support_fraction"":0.65}},""border_fusion_quad"":{""parameter_set_id"":""2370e6cea486"",""parameters"":{""gradient_percentile"":68,""gradient_weight"":0.15,""minimum_area_fraction"":0.08,""minimum_side_gradient_support"":0.06,""source_confidence_weight"":0.4,""source_diversity_weight"":0.0}},""page_background"":{""parameter_set_id"":""afbe81a796a1"",""parameters"":{""blur_sigma"":0.0,""border_band_fraction"":0.015,""close_kernel_fraction"":0.0,""color_distance_threshold"":11.5,""minimum_border_background_fraction"":0.15,""minimum_page_area_fraction"":0.15,""open_kernel_fraction"":0.0035}},""signed_polar_boundary_vote"":{""parameter_set_id"":""8ddbe5f468cd"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":95.0,""inner_radius_fraction"":0.2,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.6,""polarity"":""absolute"",""ray_count"":72}}},""children"":[{""bbox"":[135,53,1290,970],""confidence"":0.8624482750802235,""corners"":[[138.63516235351562,52.648468017578125],[1288.729736328125,56.857025146484375],[1285.392822265625,968.7353515625],[135.29830932617188,964.52685546875]],""diagnostics"":{""area_fraction"":0.7696465172098871,""coarse_supported_rays"":170,""evidence"":""adaptive_angular_sampling_over_fixed_multi_scale_radial_evidence"",""mean_fused_strength"":0.7518814206123352,""parameters"":{""area_weight"":0.2,""base_sigma"":1.0,""bbox_padding_fraction"":0.0,""coarse_angle_step_degrees"":2.0454545454545454,""gradient_percentile"":96.875,""maximum_area_fraction"":0.98,""maximum_radius_fraction"":0.78,""maximum_refined_sides"":3,""minimum_area_fraction"":0.18,""minimum_radius_fraction"":0.16,""minimum_ray_support"":0.36,""refined_angle_step_degrees"":0.35,""scale_count"":4,""scale_ratio"":3.5,""side_assignment_tolerance_fraction"":0.0075,""strength_weight"":0.3,""support_weight"":0.5,""weak_side_support_fraction"":0.65},""parent_detector"":""multi_scale_radial_edge"",""parent_parameter_set_id"":""ddb7623ebb92"",""ray_support"":0.9659090909090909,""refined_supported_rays"":791,""refinement_triggered"":true,""requested_coarse_rays"":176,""scale_sigmas"":[1.0,3.5,12.25,42.875],""side_eligible_rays"":[51,37,49,39],""side_support_counts"":[33,25,29,1],""side_support_fractions"":[0.6470588235294118,0.6756756756756757,0.5918367346938775,0.02564102564102564],""total_supported_rays"":961,""weak_sides"":[3,2,0]},""method"":""adaptive_multi_scale_radial_edge"",""parameter_set_id"":""21ea516c3c5a"",""score"":0.8624482750802235,""status"":""ok""},{""bbox"":[102,53,1281,962],""confidence"":0.7962918833438709,""corners"":[[102.0,56.234901428222656],[1281.0,53.626651763916016],[1281.0,962.0],[102.0,962.0]],""diagnostics"":{""area_fraction"":0.7848185849308805,""available_child_candidates"":3,""children"":[{""bbox"":[162,43,1292,973],""confidence"":0.8936685325809776,""corners"":[[186.20956420898438,43.105926513671875],[1291.08349609375,72.23458862304688],[1267.35546875,972.2598876953125],[162.48147583007812,943.1312255859375]],""diagnostics"":{""area_fraction"":0.7302713275497213,""evidence"":""center_outward_radial_gradient_search"",""mean_edge_strength"":0.9941864667998518,""parameters"":{""area_weight"":0.35,""gaussian_sigma"":1.2,""gradient_percentile"":82.0,""maximum_area_fraction"":0.98,""maximum_radius_fraction"":0.72,""minimum_area_fraction"":0.18,""minimum_radius_fraction"":0.18,""minimum_ray_support"":0.45,""ray_count"":96,""rectangularity_weight"":0.2,""support_weight"":0.45},""ray_support"":1.0,""rectangularity"":0.9469080645430421,""supported_rays"":96},""method"":""radial_edge"",""score"":0.8936685325809776,""status"":""ok""},{""bbox"":[26,53,1331,970],""confidence"":1.0,""corners"":[[29.0118408203125,969.4530029296875],[26.991943359375,56.40083694458008],[1327.9947509765625,53.52268600463867],[1330.0146484375,966.5748291015625]],""diagnostics"":{""evidence"":""polar_gradient_boundary_votes"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":82.0,""inner_radius_fraction"":0.12,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.7,""ray_count"":180},""ray_support_fraction"":1.0,""supported_rays"":180},""method"":""polar_boundary_vote"",""score"":1.0,""status"":""ok""},{""bbox"":[102,63,1281,962],""confidence"":0.8162381277938462,""corners"":[[102.0,63.0],[1281.0,63.0],[1281.0,962.0],[102.0,962.0]],""diagnostics"":{""area_fraction"":0.777836894526262,""boundary_peak_strengths"":[83.68843078613281,128.98216247558594,108.81730651855469,116.42154693603516],""boundary_positions"":{""bottom"":962,""left"":102,""right"":1281,""top"":63},""boundary_prominences"":[0.310468392892469,0.679380513961061,0.6226254657011595,0.522491506169393],""evidence"":""distributed_sobel_gradient_votes"",""parameters"":{""area_weight"":0.25,""border_search_fraction"":0.42,""central_band_fraction"":0.86,""gaussian_sigma"":1.2,""gradient_percentile"":82.0,""minimum_area_fraction"":0.2,""minimum_span_fraction"":0.45,""minimum_vote_support"":0.16,""rectangularity_weight"":0.2,""support_weight"":0.55,""vote_smooth_fraction"":0.012},""rectangularity"":1.0,""vote_support"":0.7668707348405104},""method"":""gradient_vote"",""score"":0.8162381277938462,""status"":""ok""}],""evaluated_side_combinations"":34,""evidence"":""cross_detector_side_hypothesis_fusion_with_gradient_validation"",""parameters"":{""area_weight"":0.15,""bbox_padding_fraction"":0.0,""gradient_percentile"":68.0,""gradient_weight"":0.15,""maximum_area_fraction"":0.98,""minimum_area_fraction"":0.08,""minimum_child_candidates"":2,""minimum_child_confidence"":0.0,""minimum_distinct_sources"":2,""minimum_side_gradient_support"":0.06,""source_confidence_weight"":0.4,""source_diversity_weight"":0.0},""selected_side_sources"":[""polar_boundary_vote"",""gradient_vote"",""gradient_vote"",""gradient_vote""],""side_gradient_support"":[0.20702917873859406,0.7716668844223022,0.6749445199966431,0.8746285438537598],""source_confidence"":0.8621785958453847,""source_diversity"":0.6666666666666666},""method"":""border_fusion_quad"",""parameter_set_id"":""2370e6cea486"",""score"":0.7962918833438709,""status"":""ok""},{""bbox"":[99,52,1285,969],""confidence"":1.0,""corners"":[[103.41375732421875,968.9906616210938],[99.62615966796875,56.90897750854492],[1280.7685546875,52.00410842895508],[1284.55615234375,964.0857543945312]],""diagnostics"":{""evidence"":""signed_polar_gradient_boundary_votes"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":95.0,""inner_radius_fraction"":0.2,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.6,""polarity"":""absolute"",""ray_count"":72},""ray_support_fraction"":1.0,""supported_rays"":72},""method"":""signed_polar_boundary_vote"",""parameter_set_id"":""8ddbe5f468cd"",""score"":1.0,""status"":""ok""},{""bbox"":[83,56,1290,967],""confidence"":0.9539353336497498,""corners"":[[1289.0,966.0],[83.0,966.0],[83.0,56.0],[1289.0,56.0]],""diagnostics"":{""background_lab_median"":[0.0,128.0,128.0],""background_lab_robust_scale"":[6.0,3.0,3.0],""border_background_fraction"":0.9940262332477902,""border_band_pixels"":15,""center_score"":0.9779916910614589,""evidence"":""robust_outer_border_background_model"",""page_area_fraction"":0.7829332067174891,""parameters"":{""blur_sigma"":0.0,""border_band_fraction"":0.015,""close_kernel_fraction"":0.0,""color_distance_threshold"":11.5,""maximum_page_area_fraction"":0.98,""minimum_border_background_fraction"":0.15,""minimum_page_area_fraction"":0.15,""minimum_rectangularity"":0.6,""open_kernel_fraction"":0.0035},""proposal_score"":0.9162460611813633,""rectangularity"":0.9721224463761777,""score_components"":{""border_background"":1.0,""proposal"":0.9162460611813633}},""method"":""page_background"",""parameter_set_id"":""afbe81a796a1"",""score"":0.9539353336497498,""status"":""ok""}],""evaluated_side_combinations"":252,""evidence"":""calibrated_cross_family_side_hypothesis_consensus"",""mean_consensus"":0.8949659865859126,""mean_gradient_support"":0.4756186343729496,""parameters"":{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15},""selected_side_sources"":[""page_background"",""signed_polar_boundary_vote"",""adaptive_multi_scale_radial_edge"",""border_fusion_quad""],""side_consensus"":[0.9962099974560563,0.9675205639169526,0.9845441616637026,0.6315892233069391],""side_gradient_support"":[0.24414214491844177,0.6922956109046936,0.23554609715938568,0.7304906845092773],""source_diversity"":1.0},""foundation"":null,""method"":""amsre_bfq_spbv_pbg"",""origin"":"""",""repository"":"""",""score"":0.805884250544785,""status"":""ok"",""version"":""""},""edge_error_maximum_px"":23,""edge_error_mean_px"":7.25,""edge_errors"":{""bottom"":2,""left"":23,""maximum"":23,""mean"":7.25,""right"":4,""top"":0},""elapsed_ms"":1381.214,""global_ordinal"":1,""iou"":0.97512003,""label"":""ordinary_two_page_spread"",""layout_type"":""two_page_spread"",""predicted_bbox"":[102,56,1285,969],""status"":""ok""}"
run-20260902-194555,156ff0241cc1,156ff0241cc1e5ca2f203bc3df453bff6cd5caf28ed423daf1689a0c3c2e07e3,1,156ff0241cc1,38b21a2c6946890600ec97767ca82efb037b400c558f9b33ac608db8fd013b43,1,,,baseline,1,,0,1,"[""baseline""]",{},,,,5,damaged_partial_register_spread,two_page_spread,ok,0.97606947,20,5,2,0,6.75,20,445.611,"[67, 8, 1233, 977]","[87, 13, 1231, 977]","{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15}",,,"{""legacy_parameter_set_id"":""156ff0241cc1"",""parameter_grid_ordinal"":null,""parameter_grid_sha256"":null,""parameter_identity_schema_version"":""1"",""parameter_identity_sha256"":""38b21a2c6946890600ec97767ca82efb037b400c558f9b33ac608db8fd013b43"",""parameter_schema_version"":""1"",""parameter_set_equivalence_family_id"":""156ff0241cc1"",""parameter_set_equivalence_family_sha256"":""156ff0241cc1e5ca2f203bc3df453bff6cd5caf28ed423daf1689a0c3c2e07e3"",""parameter_set_equivalence_family_size"":1,""parameter_set_id"":""156ff0241cc1"",""parameters"":{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15},""profile"":""baseline"",""rank"":1,""reference_roles"":[""baseline""],""requested_search_member"":false,""run_id"":""run-20260902-194555"",""search_space_member"":true,""summary"":{""elapsed_ms_total"":3118.044,""failure_count"":0,""mean_edge_error_px"":7.05,""mean_iou"":0.97426655,""mean_iou_success"":0.97426655,""minimum_iou"":0.9638127,""page_count"":5,""stddev_iou"":0.01026178,""success_count"":5,""wall_ms"":3119.328}}","{""approved_bbox"":[67,8,1233,977],""candidate"":{""authors"":null,""bbox"":[87,13,1231,977],""confidence"":0.8216023213333856,""corners"":[[87.17755126953125,16.349361419677734],[1225.251953125,13.169857025146484],[1230.804443359375,967.0095825195312],[92.21524810791016,976.0374755859375]],""detector_name"":"""",""diagnostics"":{""area_fraction"":0.8385201489478812,""available_child_candidates"":4,""child_calibrations"":{""adaptive_multi_scale_radial_edge"":{""parameter_set_id"":""21ea516c3c5a"",""parameters"":{""coarse_angle_step_degrees"":2.0454545454545454,""maximum_refined_sides"":3,""refined_angle_step_degrees"":0.35,""side_assignment_tolerance_fraction"":0.0075,""weak_side_support_fraction"":0.65}},""border_fusion_quad"":{""parameter_set_id"":""2370e6cea486"",""parameters"":{""gradient_percentile"":68,""gradient_weight"":0.15,""minimum_area_fraction"":0.08,""minimum_side_gradient_support"":0.06,""source_confidence_weight"":0.4,""source_diversity_weight"":0.0}},""page_background"":{""parameter_set_id"":""afbe81a796a1"",""parameters"":{""blur_sigma"":0.0,""border_band_fraction"":0.015,""close_kernel_fraction"":0.0,""color_distance_threshold"":11.5,""minimum_border_background_fraction"":0.15,""minimum_page_area_fraction"":0.15,""open_kernel_fraction"":0.0035}},""signed_polar_boundary_vote"":{""parameter_set_id"":""8ddbe5f468cd"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":95.0,""inner_radius_fraction"":0.2,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.6,""polarity"":""absolute"",""ray_count"":72}}},""children"":[{""bbox"":[66,9,1234,977],""confidence"":0.8713143896586413,""corners"":[[65.50347900390625,18.4512882232666],[1225.268798828125,9.255498886108398],[1232.862548828125,966.9932861328125],[73.09735107421875,976.1890869140625]],""diagnostics"":{""area_fraction"":0.8552064763232551,""coarse_supported_rays"":151,""evidence"":""adaptive_angular_sampling_over_fixed_multi_scale_radial_evidence"",""mean_fused_strength"":0.9043194055557251,""parameters"":{""area_weight"":0.2,""base_sigma"":1.0,""bbox_padding_fraction"":0.0,""coarse_angle_step_degrees"":2.0454545454545454,""gradient_percentile"":96.875,""maximum_area_fraction"":0.98,""maximum_radius_fraction"":0.78,""maximum_refined_sides"":3,""minimum_area_fraction"":0.18,""minimum_radius_fraction"":0.16,""minimum_ray_support"":0.36,""refined_angle_step_degrees"":0.35,""scale_count"":4,""scale_ratio"":3.5,""side_assignment_tolerance_fraction"":0.0075,""strength_weight"":0.3,""support_weight"":0.5,""weak_side_support_fraction"":0.65},""parent_detector"":""multi_scale_radial_edge"",""parent_parameter_set_id"":""ddb7623ebb92"",""ray_support"":0.8579545454545454,""refined_supported_rays"":612,""refinement_triggered"":true,""requested_coarse_rays"":176,""scale_sigmas"":[1.0,3.5,12.25,42.875],""side_eligible_rays"":[50,39,49,38],""side_support_counts"":[10,3,25,1],""side_support_fractions"":[0.2,0.07692307692307693,0.5102040816326531,0.02631578947368421],""total_supported_rays"":763,""weak_sides"":[3,1,0]},""method"":""adaptive_multi_scale_radial_edge"",""parameter_set_id"":""21ea516c3c5a"",""score"":0.8713143896586413,""status"":""ok""},{""bbox"":[89,13,1231,976],""confidence"":0.8238217989426727,""corners"":[[89.39938354492188,13.04456901550293],[1225.26513671875,15.426283836364746],[1230.815185546875,968.8546752929688],[95.0018310546875,975.4664916992188]],""diagnostics"":{""area_fraction"":0.8376840238142158,""available_child_candidates"":3,""children"":[{""bbox"":[89,13,1232,976],""confidence"":0.9392941025504108,""corners"":[[89.435546875,19.256816864013672],[1225.2489013671875,12.645039558410645],[1230.815185546875,968.8546752929688],[95.0018310546875,975.4664916992188]],""diagnostics"":{""area_fraction"":0.8361838392315742,""evidence"":""center_outward_radial_gradient_search"",""mean_edge_strength"":0.9968087047686257,""parameters"":{""area_weight"":0.35,""gaussian_sigma"":1.2,""gradient_percentile"":82.0,""maximum_area_fraction"":0.98,""maximum_radius_fraction"":0.72,""minimum_area_fraction"":0.18,""minimum_radius_fraction"":0.18,""minimum_ray_support"":0.45,""ray_count"":96,""rectangularity_weight"":0.2,""support_weight"":0.45},""ray_support"":1.0,""rectangularity"":0.9867390012320949,""supported_rays"":96},""method"":""radial_edge"",""score"":0.9392941025504108,""status"":""ok""},{""bbox"":[9,12,1299,979],""confidence"":1.0,""corners"":[[1296.1546630859375,978.8682861328125],[9.624893188476562,976.170654296875],[11.644760131835938,12.88153076171875],[1298.1744384765625,15.57916259765625]],""diagnostics"":{""evidence"":""polar_gradient_boundary_votes"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":82.0,""inner_radius_fraction"":0.12,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.7,""ray_count"":180},""ray_support_fraction"":1.0,""supported_rays"":180},""method"":""polar_boundary_vote"",""score"":1.0,""status"":""ok""},{""bbox"":[100,21,776,971],""confidence"":0.7901718253612733,""corners"":[[100.0,21.0],[776.0,21.0],[776.0,971.0],[100.0,971.0]],""diagnostics"":{""area_fraction"":0.4944213991617471,""boundary_peak_strengths"":[82.40943908691406,40.85675811767578,59.55998611450195,81.13434600830078],""boundary_positions"":{""bottom"":971,""left"":100,""right"":776,""top"":21},""boundary_prominences"":[0.8131170167855228,0.5025487953059254,0.6931841028026566,0.7775715479544247],""evidence"":""distributed_sobel_gradient_votes"",""parameters"":{""area_weight"":0.25,""border_search_fraction"":0.42,""central_band_fraction"":0.86,""gaussian_sigma"":1.2,""gradient_percentile"":82.0,""minimum_area_fraction"":0.2,""minimum_span_fraction"":0.45,""minimum_vote_support"":0.16,""rectangularity_weight"":0.2,""support_weight"":0.55,""vote_smooth_fraction"":0.012},""rectangularity"":1.0,""vote_support"":0.8483026828560662},""method"":""gradient_vote"",""score"":0.7901718253612733,""status"":""ok""}],""evaluated_side_combinations"":52,""evidence"":""cross_detector_side_hypothesis_fusion_with_gradient_validation"",""parameters"":{""area_weight"":0.15,""bbox_padding_fraction"":0.0,""gradient_percentile"":68.0,""gradient_weight"":0.15,""maximum_area_fraction"":0.98,""minimum_area_fraction"":0.08,""minimum_child_candidates"":2,""minimum_child_confidence"":0.0,""minimum_distinct_sources"":2,""minimum_side_gradient_support"":0.06,""source_confidence_weight"":0.4,""source_diversity_weight"":0.0},""selected_side_sources"":[""polar_boundary_vote"",""radial_edge"",""radial_edge"",""radial_edge""],""side_gradient_support"":[0.19817715883255005,0.12250485271215439,0.613353431224823,0.9122158885002136],""source_confidence"":0.954470576912808,""source_diversity"":0.6666666666666666},""method"":""border_fusion_quad"",""parameter_set_id"":""2370e6cea486"",""score"":0.8238217989426727,""status"":""ok""},{""bbox"":[67,13,1232,976],""confidence"":1.0,""corners"":[[70.1607666015625,975.69287109375],[67.480712890625,16.404390335083008],[1229.107421875,13.159086227416992],[1231.7874755859375,972.447509765625]],""diagnostics"":{""evidence"":""signed_polar_gradient_boundary_votes"",""parameters"":{""bbox_padding_fraction"":0.0,""gradient_percentile"":95.0,""inner_radius_fraction"":0.2,""minimum_support_fraction"":0.35,""outer_radius_fraction"":0.6,""polarity"":""absolute"",""ray_count"":72},""ray_support_fraction"":1.0,""supported_rays"":72},""method"":""signed_polar_boundary_vote"",""parameter_set_id"":""8ddbe5f468cd"",""score"":1.0,""status"":""ok""},{""bbox"":[87,8,1232,976],""confidence"":0.8432745309413161,""corners"":[[92.21392822265625,975.7863159179688],[87.16595458984375,14.140888214111328],[1226.126953125,8.162090301513672],[1231.1748046875,969.8075561523438]],""diagnostics"":{""background_lab_median"":[0.0,128.0,128.0],""background_lab_robust_scale"":[6.0,3.0,3.0],""border_background_fraction"":0.9855110720046928,""border_band_pixels"":15,""center_score"":0.9976620194397436,""evidence"":""robust_outer_border_background_model"",""page_area_fraction"":0.5937599122944787,""parameters"":{""blur_sigma"":0.0,""border_band_fraction"":0.015,""close_kernel_fraction"":0.0,""color_distance_threshold"":11.5,""maximum_page_area_fraction"":0.98,""minimum_border_background_fraction"":0.15,""minimum_page_area_fraction"":0.15,""minimum_rectangularity"":0.6,""open_kernel_fraction"":0.0035},""proposal_score"":0.7150446017114838,""rectangularity"":0.7041224092857793,""score_components"":{""border_background"":1.0,""proposal"":0.7150446017114838}},""method"":""page_background"",""parameter_set_id"":""afbe81a796a1"",""score"":0.8432745309413161,""status"":""ok""}],""evaluated_side_combinations"":252,""evidence"":""calibrated_cross_family_side_hypothesis_consensus"",""mean_consensus"":0.9158929259068389,""mean_gradient_support"":0.4882662631571293,""parameters"":{""consensus_tolerance_fraction"":0.012664,""consensus_weight"":0.6,""gradient_percentile"":76.0,""gradient_weight"":0.25,""minimum_side_consensus"":0.1,""minimum_side_gradient_support"":0.03,""source_diversity_weight"":0.15},""selected_side_sources"":[""signed_polar_boundary_vote"",""border_fusion_quad"",""adaptive_multi_scale_radial_edge"",""page_background""],""side_consensus"":[0.9893000679865862,0.9958065562936296,0.9947048959000278,0.6837601834471121],""side_gradient_support"":[0.2919577658176422,0.10933445394039154,0.6751589775085449,0.8766138553619385],""source_diversity"":1.0},""foundation"":null,""method"":""amsre_bfq_spbv_pbg"",""origin"":"""",""repository"":"""",""score"":0.8216023213333856,""status"":""ok"",""version"":""""},""edge_error_maximum_px"":20,""edge_error_mean_px"":6.75,""edge_errors"":{""bottom"":0,""left"":20,""maximum"":20,""mean"":6.75,""right"":2,""top"":5},""elapsed_ms"":445.611,""global_ordinal"":5,""iou"":0.97606947,""label"":""damaged_partial_register_spread"",""layout_type"":""two_page_spread"",""predicted_bbox"":[87,13,1231,977],""status"":""ok""}"
